COD.;RAZAO;RCA;VENDEDOR;HIERARQUIA;CNPJ
2928468;Casa de Massas Rio Verde Ltda;702;ANDERSON LUCAS;5534716;4527593000108
3057141;Renascenca Auto Posto Ltda;702;ANDERSON LUCAS;5534708;4825223000491
2866425;L V Schiefelbein & Cia Ltda;702;ANDERSON LUCAS;5534705;5056589000163
3830054;Bs Comercio De Alimentos Ltda ME;702;ANDERSON LUCAS;5534705;5287951000107
2870158;Distribuidora Alimento S R Ltda EPP;702;ANDERSON LUCAS;5534707;6332188000151
3803364;J C Restaurante I Alimentos Ltda ME;702;ANDERSON LUCAS;5534716;7451991000178
3803119;Ciriema Com Alimentos Ltda EPP;702;ANDERSON LUCAS;5534716;7603595000119
2932589;Farmacia PLCL Ltda EPP;702;ANDERSON LUCAS;5534711;7629833000165
6054064;Auto Posto Canela Ltda;702;ANDERSON LUCAS;5534716;8603562001103
3809996;Jacir Jose Pelozo;702;ANDERSON LUCAS;5534716;8878748000101
4062607;Mato Grosso Com Comb Derivados Ltda;702;ANDERSON LUCAS;5534708;10256917000105
3061979;Dercilo Marcon;702;ANDERSON LUCAS;5534716;10287387000162
3805063;M Baldi e Cia Ltda ME;702;ANDERSON LUCAS;5534716;10669766000117
3294414;Mercado Palmitense Ltda ME;702;ANDERSON LUCAS;5534705;11056364000100
5180528;Spo Farmacia Ltda;702;ANDERSON LUCAS;5534706;11207258000180
5257161;Graziane Martinello ME;702;ANDERSON LUCAS;5534708;11614917000100
3907893;Bandeirantes Auto Posto Ltda;702;ANDERSON LUCAS;5534708;11873554000110
5077436;Lourdes De Jesus A B Roman Ros ME;702;ANDERSON LUCAS;5534706;13167509000175
4557230;R M Soares & Cia Ltda;702;ANDERSON LUCAS;5534711;13278041000196
5169969;Cristian Gaboardi & Cia Ltda ME;702;ANDERSON LUCAS;5534708;13337850000121
4051519;Farmacia Garoni Ltda ME;702;ANDERSON LUCAS;5534711;13824439000180
5897147;Auto Posto Transrio Ltda;702;ANDERSON LUCAS;5534708;14700772000140
4051504;Farmacia Bandeirantes Ltda ME;702;ANDERSON LUCAS;5534711;15244926000108
4027947;Le Bruto Hamburgueria Ltda;702;ANDERSON LUCAS;5534706;15487594000184
5666713;Rozmeri Pasquali Mello Fortes;702;ANDERSON LUCAS;5534716;15521780000192
5421630;Marcos Gilberto Stegaribe ME;702;ANDERSON LUCAS;5534716;18001201000179
5257197;Edina Paula Klein Gomes ME;702;ANDERSON LUCAS;5534716;18159270000105
4438627;Dacal Paes E Vinhos Ltda EPP;702;ANDERSON LUCAS;5534708;18670717000106
5062207;H Casaril E C Casaril Ltda ME;702;ANDERSON LUCAS;5534706;19047735000107
4640846;Conceicao Conceicao Ltda ME;702;ANDERSON LUCAS;5534706;19126962000110
5670657;A Ferro Junior E Cia Ltda;702;ANDERSON LUCAS;5534716;19167867000164
4637388;Cantina Manhabosco EIRELI ME;702;ANDERSON LUCAS;5534706;19327195000107
4847511;Sergio Silva de Franca & Cia Ltda;702;ANDERSON LUCAS;5534716;19396244000163
6008421;R Cambruzzi;702;ANDERSON LUCAS;5534706;19854484000164
4811298;Drog Utrapopular L R Verde Ltda ME;702;ANDERSON LUCAS;5534712;20037481000117
5634345;Drogaria U Lucas Rio Verde Ltda;702;ANDERSON LUCAS;5534711;20037481000206
5257160;Auto Posto Pinheirinho Ltda;702;ANDERSON LUCAS;5534708;20125460000153
5097859;Farmacia Bem Estar;702;ANDERSON LUCAS;5534711;20677047000100
4830399;Diane Girardi ME;702;ANDERSON LUCAS;5534711;21013882000108
5805576;Barreto Comercio V Bebidas Ltda;702;ANDERSON LUCAS;5534716;21234231000130
6005106;Barreto Com Varejista Bebidas Ltda;702;ANDERSON LUCAS;5534708;21234231000210
6008422;Barreto Com Varejista Bebidas Ltda;702;ANDERSON LUCAS;5534708;21234231000300
6005115;Barreto Com Varejista Bebidas Ltda;702;ANDERSON LUCAS;5534708;21234231000482
6005095;Barreto Com Varejista Bebidas Ltda;702;ANDERSON LUCAS;5534708;21234231000563
5175640;Kozera Com A Bebidas EIRELI ME;702;ANDERSON LUCAS;5534706;22534591000110
5805574;Cristiane Pereira Jacinto Fogliatto;702;ANDERSON LUCAS;5534708;24005687000116
5215190;Erika Herculana Silva Hungria ME;702;ANDERSON LUCAS;5534716;25390416000194
5805499;Telles E Marodin Ltda;702;ANDERSON LUCAS;5534708;26476196000189
5746104;Gilson Pedro Pelicioni EIRELI;702;ANDERSON LUCAS;5534716;28644756000192
6005109;Bruna Martins Mucellini;702;ANDERSON LUCAS;5534716;30538519000199
5877671;Sabryna Petterson Moraga;702;ANDERSON LUCAS;5534708;30583783000144
5729296;Rest E Churras Stigaribe EIRELI;702;ANDERSON LUCAS;5534716;30624913000140
6024651;A G Tormes & Cia Ltda;702;ANDERSON LUCAS;5534716;33308031000163
5711974;Du Pont Do Brasil S A;702;ANDERSON LUCAS;5534716;61064929003003
2905691;Cantinho do Estudante Cial de Alim;525;BENEDITO CUIABA;5534716;5475120000169
3386143;Goiabeiras Gourmet Restaurante Ltda;525;BENEDITO CUIABA;5534716;8382565000192
6000563;Aylton Rodrigues Neto EIRELI;525;BENEDITO CUIABA;5534716;33019603000194
2982050;M A de Jesus Comercio ME;5;BROKER AGIL;5534716;1528674000126
3480133;Agil Distribuidora Alimentos Ltda;5;BROKER AGIL;5534710;5372531000129
2952326;A B Dos Santos ME;5;BROKER AGIL;5534716;9552582000193
4060176;S Marques de Souza ME;5;BROKER AGIL;5534705;12082575000180
4354098;Havan Lojas de Departamentos Ltda;5;BROKER AGIL;5534716;79379491005738
4353250;Havan Lojas de Departamentos Ltda;5;BROKER AGIL;5534716;79379491005908
4819272;Havan Lojas de Departamentos Ltda;5;BROKER AGIL;5534716;79379491008320
4853499;Havan Lojas de Departamentos Ltda;5;BROKER AGIL;5534716;79379491009644
5082916;Havan Lojas de Departamentos Ltda;5;BROKER AGIL;5534707;79379491010146
2870617;A A Nervis ME;505;BRUNO CAMPO NOVO;5534710;76958000166
2979896;Panificadora Doce Pao Ltda ME;505;BRUNO CAMPO NOVO;5534716;115339000133
2979922;Jeferson Bueno de Souza;505;BRUNO CAMPO NOVO;5534707;255546000193
3474241;Sebastiao F Borges ME;505;BRUNO CAMPO NOVO;5534705;465636000109
2980397;Douglas Sehn;505;BRUNO CAMPO NOVO;5534705;1581948000140
3960064;Cassol Grandi & Grandi Ltda;505;BRUNO CAMPO NOVO;5534716;2022055000128
2988804;N N L Souza Ltda Me;505;BRUNO CAMPO NOVO;5534716;2369861000177
3344033;C I Weber de Oliveira Mercearia ME;505;BRUNO CAMPO NOVO;5534716;2738720000184
4885827;Posto 10 Limitada;505;BRUNO CAMPO NOVO;5534708;3244374000221
2980737;Coml Nova Aurora Ltda;505;BRUNO CAMPO NOVO;5534707;3942193000198
4122729;Comercial Nova Aurora Ltda EPP;505;BRUNO CAMPO NOVO;5534707;3942193000279
2848474;A L F Comercio Combustiveis Ltda;505;BRUNO CAMPO NOVO;5534708;3972001000196
2980734;Rotta & Rotta Ltda;505;BRUNO CAMPO NOVO;5534707;4002642000180
2850706;Marcos Roberto Santos Comercio ME;505;BRUNO CAMPO NOVO;5534716;5574005000141
5511161;Oderlei Goncalves De Oliveira ME;505;BRUNO CAMPO NOVO;5534705;5771408000180
3755704;R G de Assis ME;505;BRUNO CAMPO NOVO;5534705;5905749000100
2850317;Supermercado Real Ltda;505;BRUNO CAMPO NOVO;5534707;5958736000190
2899495;Maria Nicely Da Silva ME;505;BRUNO CAMPO NOVO;5534705;6307790000139
2862081;Supermercado Quatro Amigos Ltda;505;BRUNO CAMPO NOVO;5534705;7272088000140
2868451;J Martins do Nascimento;505;BRUNO CAMPO NOVO;5534707;7527247000100
2872460;Alfa Supermercado Ltda EPP;505;BRUNO CAMPO NOVO;5534705;7819145000168
2948859;M A dos Santos Pereira ME;505;BRUNO CAMPO NOVO;5534705;7934381000125
2951418;Inalva Denise Borba ME;505;BRUNO CAMPO NOVO;5534716;7944869000133
2899498;Piva & Fadanelli Ltda ME;505;BRUNO CAMPO NOVO;5534707;7999866000105
5977164;C Dal Magro Restaurante;505;BRUNO CAMPO NOVO;5534716;8010579000185
5510795;E R Tagliari Me;505;BRUNO CAMPO NOVO;5534716;8467772000140
2923828;Supermercado Parana Ltda ME;505;BRUNO CAMPO NOVO;5534705;9111948000199
2882330;A B Sales Sorveteria ME;505;BRUNO CAMPO NOVO;5534710;9626678000159
3476286;Ramme & Ramme Ltda ME EPP;505;BRUNO CAMPO NOVO;5534705;10507346000134
3062692;Supermercado Vila Nova Ltda ME;505;BRUNO CAMPO NOVO;5534705;10528587000160
2954381;Calixto da Silva & Cia Ltda EPP;505;BRUNO CAMPO NOVO;5534710;10680919000127
4693775;Lanchonete Merc Varanda Ltda ME;505;BRUNO CAMPO NOVO;5534706;10796640000103
3731699;E Lazarotto ME;505;BRUNO CAMPO NOVO;5534716;10865262000172
4230136;Auto Posto File Ltda EPP;505;BRUNO CAMPO NOVO;5534708;11089181000190
4059103;Gnb Casa de Carne Ltda EPP;505;BRUNO CAMPO NOVO;5534706;11235939000151
3344081;V Nicolau Ramos Comercio ME;505;BRUNO CAMPO NOVO;5534705;11295018000184
5335552;Osmar Jose Dotto & Cia Ltda ME;505;BRUNO CAMPO NOVO;5534705;11440811000200
4835839;Irma Marques Roque;505;BRUNO CAMPO NOVO;5534705;11553926000120
5977181;Airton Favoreto;505;BRUNO CAMPO NOVO;5534705;11622688000168
3830039;HEPP & Cia Ltda;505;BRUNO CAMPO NOVO;5534708;11890477000106
4981376;Conveniencia Posto 77 Ltda;505;BRUNO CAMPO NOVO;5534708;11890477000297
5570786;Rest E Churrascaria Galpao Ltda ME;505;BRUNO CAMPO NOVO;5534716;12151025000175
5980791;A Lemes;505;BRUNO CAMPO NOVO;5534716;12160047000100
5189856;Maria Antonia Malek Koppenhagen;505;BRUNO CAMPO NOVO;5534716;13008335000106
5441037;I S Santana Comercio ME;505;BRUNO CAMPO NOVO;5534716;13462758000193
4814592;Marcia Oliveira Mello;505;BRUNO CAMPO NOVO;5534716;13749021000156
6051736;Gilberto Dias Miranda;505;BRUNO CAMPO NOVO;5534716;14031570000153
4082314;Langa e Cia Ltda ME;505;BRUNO CAMPO NOVO;5534716;14169962000183
5977160;Comercio De Combs Sapezal Ltda;505;BRUNO CAMPO NOVO;5534716;14219020000162
3847716;Alaor Casagrande;505;BRUNO CAMPO NOVO;5534707;14470424000124
4103423;H dos S S Batista & Cia Ltda ME;505;BRUNO CAMPO NOVO;5534716;15526313000155
5433647;Valdemar Dos Santos & Cia Ltda ME;505;BRUNO CAMPO NOVO;5534705;15806295000165
4369984;Ponto Mais Supermercado Ltda ME;505;BRUNO CAMPO NOVO;5534705;16793724000170
5430368;Everton P Da Silva & Cia Ltda ME;505;BRUNO CAMPO NOVO;5534708;16847461000134
4349778;Supermercado Leao Ltda ME;505;BRUNO CAMPO NOVO;5534705;16938492000109
4363365;Supermercado Economia Ltda ME;505;BRUNO CAMPO NOVO;5534706;18446741000166
5517101;Olenka Com Gas E Bebidas Ltda Me;505;BRUNO CAMPO NOVO;5534705;18608248000103
5057438;Vanderlei V Lerner Cia Ltda ME;505;BRUNO CAMPO NOVO;5534710;18952808000134
5320948;Mercearia Ipe Ltda ME;505;BRUNO CAMPO NOVO;5534705;18998196000110
5430357;M N Da Silva Alimentos;505;BRUNO CAMPO NOVO;5534708;20423401000161
6051756;Alderino Joao Grandi EIRELI;505;BRUNO CAMPO NOVO;5534706;20543979000151
5333646;J R De Souza Comercio Varejista ME;505;BRUNO CAMPO NOVO;5534705;20679295000181
4797278;L C de Almeida Moura ME;505;BRUNO CAMPO NOVO;5534706;20705384000155
5430431;Ferreira & Oliveira Silva Ltda ME;505;BRUNO CAMPO NOVO;5534716;21675969000132
6051688;Divino Antonio Souza Da Silva;505;BRUNO CAMPO NOVO;5534708;22168946000102
5517100;Gislane Mattia De Oliveira;505;BRUNO CAMPO NOVO;5534716;22336441000100
5335550;Cleverton C Polli EIRELI ME;505;BRUNO CAMPO NOVO;5534708;22704204000146
5427859;Oziel Da Silva Sather;505;BRUNO CAMPO NOVO;5534705;22906633000104
6009071;Aline Silva Dias;505;BRUNO CAMPO NOVO;5534705;23973189000102
5441038;Fabiana De Oliveira;505;BRUNO CAMPO NOVO;5534705;24569354000110
5517103;Gislaine Thais Da Silva;505;BRUNO CAMPO NOVO;5534705;24575945000108
5511212;Keila Cristina Padilha De Moraes;505;BRUNO CAMPO NOVO;5534705;24934541000155
3480167;Jose Maximo Silveira;505;BRUNO CAMPO NOVO;5534716;24952863000127
2979878;Supermercado Iomere Ltda ME;505;BRUNO CAMPO NOVO;5534707;26549683000124
5428805;H N De Sousa ME;505;BRUNO CAMPO NOVO;5534705;26604090000113
5510751;Gilmar V R Da Silva;505;BRUNO CAMPO NOVO;5534716;26796417000104
5511164;Elza Custodio;505;BRUNO CAMPO NOVO;5534716;28007880000147
6023528;Evelin Zanco Machado;505;BRUNO CAMPO NOVO;5534716;28315517000199
5517102;Brum Leao & Cia Ltda Me;505;BRUNO CAMPO NOVO;5534705;29132338000189
6009033;Vaneiza De Oliveira Ferreira;505;BRUNO CAMPO NOVO;5534716;29256392000136
6009037;Scheffer E Cia Ltda;505;BRUNO CAMPO NOVO;5534708;29414659000176
6018330;Zenilda Vicente Evangelista;505;BRUNO CAMPO NOVO;5534705;30298106000184
5977182;Marcio Miron Dos Santos;505;BRUNO CAMPO NOVO;5534716;30938428000140
5805521;Campo Novo Comercial Ltda;505;BRUNO CAMPO NOVO;5534707;31035648000127
5876841;Daniel Fortunato De Castro;505;BRUNO CAMPO NOVO;5534705;31461121000164
5983156;Eliezer Alves Feitosa EIRELI;505;BRUNO CAMPO NOVO;5534705;31669343000177
6051764;Angela Amancio Viana Nunes;505;BRUNO CAMPO NOVO;5534716;31672071000164
6009018;Caio Leonardo De Souza Santos;505;BRUNO CAMPO NOVO;5534705;32635535000125
6009062;A Z Da Silva EIRELI;505;BRUNO CAMPO NOVO;5534705;32983510000112
6051741;O L S Lima;505;BRUNO CAMPO NOVO;5534716;33257814000165
6013517;Churrascaria Brasil EIRELI;505;BRUNO CAMPO NOVO;5534716;33771161000138
6051677;Luiz Antonio Dal Pra EIRELI;505;BRUNO CAMPO NOVO;5534705;34518070000158
5412466;J P Santos Padaria;123;CELIO ITAITUBA;5534706;2647983000188
4880426;Lira e Lira Ltda;123;CELIO ITAITUBA;5534713;3232298000153
5370992;J Cassio Barros ME;123;CELIO ITAITUBA;5534706;3398890000120
5032461;Apiacas Hoteis E Turismo SA;123;CELIO ITAITUBA;5534706;5020920000195
4975886;G B L Pimentel;123;CELIO ITAITUBA;5534706;6019101000190
4959684;M C Lima De Freitas;123;CELIO ITAITUBA;5534706;6183847000135
4938360;Itafrigo Supermercado Ltda EPP;123;CELIO ITAITUBA;5534707;8787420000171
4872357;Super Tradicao Ltda ME;123;CELIO ITAITUBA;5534707;8873199000174
5893237;V R Da Costa Comercio EIRELI;123;CELIO ITAITUBA;5534705;11143305000179
5687211;A Junio Brito Alves EIRELI;123;CELIO ITAITUBA;5534716;11441087000159
5032460;F O P Aguiar;123;CELIO ITAITUBA;5534706;11591043000105
5431645;M U De Oliveira Com Varejista ME;123;CELIO ITAITUBA;5534705;13481680000154
4873691;Leal e Costa Ltda;123;CELIO ITAITUBA;5534706;14069744000258
5629572;P F Polutre Dias Santos Frigorifico;123;CELIO ITAITUBA;5534716;14529759000251
5672170;Patricia B De O Santos;123;CELIO ITAITUBA;5534707;16972387000188
5090717;V C A Lira EIRELI;123;CELIO ITAITUBA;5534707;17764296000110
4881366;V C A Lira EIRELI;123;CELIO ITAITUBA;5534707;17764296000209
5054265;V C A Lira EIRELI;123;CELIO ITAITUBA;5534707;17764296000381
5774509;V C A Lira Eireli;123;CELIO ITAITUBA;5534716;17764296000462
5032445;A S Dos Santos Comercio Varejista;123;CELIO ITAITUBA;5534706;18182009000126
5257665;D P Aguiar Dos Santos Farmacia ME;123;CELIO ITAITUBA;5534706;21610311000142
5109123;Gerson P De Sousa ME;123;CELIO ITAITUBA;5534713;21917279000142
5080682;J De Sales Melo Comercio;123;CELIO ITAITUBA;5534713;23208877000178
5378069;Minimercado Santarem EIRELI;123;CELIO ITAITUBA;5534713;23440904000133
5154137;Sousa E Sales Comercio Ltda ME;123;CELIO ITAITUBA;5534713;24626865000126
5370984;K C De Lima O Panificadora EIRELI;123;CELIO ITAITUBA;5534706;24659798000146
5420417;M C De Aguiar & Barbosa Ltda ME;123;CELIO ITAITUBA;5534706;24750892000106
5287883;SP Jati Santos;123;CELIO ITAITUBA;5534713;25115158000138
5329656;Magno Gomes Da Silva Com EIRELI;123;CELIO ITAITUBA;5534713;25115231000171
5961971;J V Simoes Leal;123;CELIO ITAITUBA;5534713;26937563000285
5999337;Elieth De Castro Veloso;123;CELIO ITAITUBA;5534705;28698359000101
5897099;M & B Esquerdo Ltda;123;CELIO ITAITUBA;5534711;29270700000188
5672938;Fabio Fernando Da Silva;123;CELIO ITAITUBA;5534713;29614727000140
5893176;Bolos Do Cerrado Itaituba EIRELI;123;CELIO ITAITUBA;5534708;29933438000104
5878454;F C Leal EIRELI;123;CELIO ITAITUBA;5534708;32799993000108
6031277;J Acosta EIRELI;123;CELIO ITAITUBA;5534708;33483362000130
6014801;H D Junior EIRELI;123;CELIO ITAITUBA;5534716;34049176000150
4938046;Inacio Ferreira Gomes;123;CELIO ITAITUBA;5534711;34678201000164
5538709;Francisco F Aguiar Servicos EIRELI;123;CELIO ITAITUBA;5534716;34901850000182
4938048;L P Aguiar;123;CELIO ITAITUBA;5534706;63822142000154
2956375;L M Santos Milhomem;123;CELIO ITAITUBA;5534707;83329359000134
2925688;S E Paploski Schimidt;102;CLAUDIOMIRO SINOP;5534716;1426760000128
3881466;Panificadora La Matina Ltda;102;CLAUDIOMIRO SINOP;5534716;5213576000150
2925614;Compaes Comercio de Prod Alim Ltda;102;CLAUDIOMIRO SINOP;5534716;7284224000111
4141722;Haubert & Haubert Ltda;102;CLAUDIOMIRO SINOP;5534708;7807270000158
2941601;Luzia S Miyamoto & E Minoru Sassaki;102;CLAUDIOMIRO SINOP;5534716;10331199000194
3855312;Santos e Prezotto Ltda ME;102;CLAUDIOMIRO SINOP;5534708;12975664000155
4876589;R R P Comercio de Combustiveis Ltda;102;CLAUDIOMIRO SINOP;5534708;17138551000119
5907723;Vie Hotel Ltda;102;CLAUDIOMIRO SINOP;5534716;17329009000143
5038092;Kauai Comercio De Alimentos EIRELI;102;CLAUDIOMIRO SINOP;5534706;20063411000133
4958593;Perszel & Goncalves Ltda ME;102;CLAUDIOMIRO SINOP;5534705;21834523000103
5985903;Rary Rary Comercio Variedades Ltda;102;CLAUDIOMIRO SINOP;5534708;24175835000140
923644;Sangaletti Sangaletti & Cia Ltda;102;CLAUDIOMIRO SINOP;5534707;26777276000336
923646;Sangaletti Sangaletti & Cia Ltda;102;CLAUDIOMIRO SINOP;5534707;26777276000689
2984794;Joao Adao Henz EPP;201;CLEBER MARCELANDIA;5534716;1723139000126
2980445;Frandoloso e Schmitt Ltda EPP;201;CLEBER MARCELANDIA;5534707;2721137000160
4249064;Lanchonete Restauranete Bota Ltda;201;CLEBER MARCELANDIA;5534706;3396002000130
3473294;Plc Comercio de Combustiveis Ltda;201;CLEBER MARCELANDIA;5534708;3642984000100
4127669;Juarez Petrazzini;201;CLEBER MARCELANDIA;5534705;3793835000134
2899120;Pad Conf Tuche Ltda EPP;201;CLEBER MARCELANDIA;5534716;4167001000186
2858077;Cora Mercado Ltda;201;CLEBER MARCELANDIA;5534707;5873611000168
3486789;P C Santos Machado & Cia Ltda ME;201;CLEBER MARCELANDIA;5534716;5958757000106
2904572;Luciano Rodrigues de Barros ME;201;CLEBER MARCELANDIA;5534705;6282707000114
5516061;Joao Carlos Ortiz Me;201;CLEBER MARCELANDIA;5534705;7213683000104
2924755;J L Da Silva Supermercado ME;201;CLEBER MARCELANDIA;5534716;8306150000130
2903237;S T Machado & Machado Ltda ME;201;CLEBER MARCELANDIA;5534705;8799516000150
2929347;W Morao EPP;201;CLEBER MARCELANDIA;5534705;10142168000195
2930817;Mercado Badu Ltda ME;201;CLEBER MARCELANDIA;5534705;10242060000174
5215526;Roberto Venicios Petri ME;201;CLEBER MARCELANDIA;5534706;10447135000153
5728972;Jose Manuel Malaquias Filho;201;CLEBER MARCELANDIA;5534708;10468998000107
3063265;S D de Souza Conveniencia ME;201;CLEBER MARCELANDIA;5534716;10638193000164
4176469;Casa Verde Supermercado Ltda ME;201;CLEBER MARCELANDIA;5534706;10684765000141
3344127;Supermercado Hanauer Ltda ME;201;CLEBER MARCELANDIA;5534705;11423391000173
5296794;Clecio Antonio De Lima 00903783185;201;CLEBER MARCELANDIA;5534716;11524629000157
3895666;Zulmir Antonio Bottega;201;CLEBER MARCELANDIA;5534716;11526116000185
5433642;Ivo Trevizol EPP;201;CLEBER MARCELANDIA;5534716;11536185000170
5728959;Idui Pereira Da Silva;201;CLEBER MARCELANDIA;5534708;11849780000165
5728953;Alice Batista Leal;201;CLEBER MARCELANDIA;5534708;12036705000148
5728971;Manoel Gonzaga De Souza;201;CLEBER MARCELANDIA;5534716;12164476000147
4116068;E R Zatta Comercio de Alimentos ME;201;CLEBER MARCELANDIA;5534706;12503320000143
5728949;Belmira De Andrade Mendonca;201;CLEBER MARCELANDIA;5534716;13060007000140
4224217;Carlos Costa;201;CLEBER MARCELANDIA;5534706;13163775000120
5973273;Francieli A Silva Dias Stolarski;201;CLEBER MARCELANDIA;5534716;13487044000130
4142196;Rafael Hanauer ME;201;CLEBER MARCELANDIA;5534706;13533956000109
5438126;Rozineide Ruth S M F Comercial EPP;201;CLEBER MARCELANDIA;5534706;13558518000197
5728952;Marli Notte Lourenco;201;CLEBER MARCELANDIA;5534716;15593909000178
5515976;Jose Carlos Ferreira;201;CLEBER MARCELANDIA;5534705;18020036000100
5728939;Suely Diedrich;201;CLEBER MARCELANDIA;5534708;18062222000102
4330255;K D K Auto Consumo Ltda ME;201;CLEBER MARCELANDIA;5534706;18176810000169
4544477;M L Trento Mercado ME;201;CLEBER MARCELANDIA;5534706;18356823000110
5198780;Gerci Valtrick ME;201;CLEBER MARCELANDIA;5534706;18707124000177
5728945;Edio Da Silva;201;CLEBER MARCELANDIA;5534716;19329532000103
5728986;Cristiana Da Rocha Silva;201;CLEBER MARCELANDIA;5534708;19347502000111
4764943;Vanderlei Medeiros;201;CLEBER MARCELANDIA;5534706;19516443000168
5728975;Distribuidora B Ponto Certo EIRELI;201;CLEBER MARCELANDIA;5534708;20259103000188
6034574;Flavio Roberto Godoy;201;CLEBER MARCELANDIA;5534705;20306299000114
4904326;F Bernegozi da Silva EIRELI ME;201;CLEBER MARCELANDIA;5534706;20507834000103
6050173;Silvana Fatima De Lima;201;CLEBER MARCELANDIA;5534708;21401318000154
5728964;Carla Adriana Zuge Pompermaier;201;CLEBER MARCELANDIA;5534716;22996092000144
5148786;Luzia Dos Santos;201;CLEBER MARCELANDIA;5534706;24112290000123
5293053;Rita C Fagundes Piva 76914933049;201;CLEBER MARCELANDIA;5534708;24494085000170
5293052;Disk Big Dist Bebidas EIRELI ME;201;CLEBER MARCELANDIA;5534716;24618430000130
5244599;Wagner Martins Candia;201;CLEBER MARCELANDIA;5534706;25002141000174
5211426;Terra Rica Supermercado Ltda ME;201;CLEBER MARCELANDIA;5534706;25321214000190
5515909;Rafael Ramos Paco;201;CLEBER MARCELANDIA;5534705;25322669000120
5305055;Edilson Morais Conveniencia ME;201;CLEBER MARCELANDIA;5534708;26034542000179
4249063;Valdemir Baptista Dos Santos ME;201;CLEBER MARCELANDIA;5534716;26536680000156
5244837;Sorveteria Xeibom Ltda ME;201;CLEBER MARCELANDIA;5534716;26538207000108
5634348;Guilherme Noberto C Filho EIRELI ME;201;CLEBER MARCELANDIA;5534706;26547150000103
5728946;Nortesul Supermercado Ltda;201;CLEBER MARCELANDIA;5534706;26806448000190
5728977;Nickyson Lemes Da Rosa;201;CLEBER MARCELANDIA;5534716;27875870000160
